CustomerID,Name,Email,Location,Gender,AgeGroup,CustomerType
CUST05305,Mary Oneal,rking@campbell-williamson.org,"Port Melissa, Florida, Sudan",Female,45-54,Returning
CUST05306,Geoffrey Guerrero,ksmith@yahoo.com,"Lake Frankland, Missouri, Saint Kitts and Nevis",Female,18-24,Returning
CUST05307,James Aguilar,sjohnson@yahoo.com,"New Kayla, Michigan, Poland",Other,35-44,New
CUST05308,Andrew White,icurry@larson.biz,"Thompsonside, Virginia, France",Male,25-34,VIP
CUST05309,Melissa Moore,deannaaguirre@gmail.com,"Latoyashire, Minnesota, Kiribati",Female,55+,VIP
CUST05310,Ronald Coleman,kvaldez@oliver.net,"Michaelbury, New Mexico, Mayotte",Male,18-24,Returning
CUST05311,Joseph Jones,brandonkramer@hotmail.com,"Michaelburgh, South Dakota, Korea",Other,25-34,New
CUST05312,Justin Castro,timothyvaldez@yahoo.com,"New Dale, North Carolina, Saint Barthelemy",Male,35-44,Returning
CUST05313,Joshua Herrera,jennifer95@hogan-lee.org,"Lake Dennis, Alabama, Turkmenistan",Male,18-24,New
CUST05314,Christine Taylor,jacksonmarc@hotmail.com,"Lake Brent, Michigan, Australia",Other,18-24,VIP
CUST05315,Jamie Jones,iturner@hart.com,"Youngville, South Carolina, Nauru",Other,55+,New
CUST05316,Christopher Aguilar,brownkayla@hernandez.com,"South Johnfurt, Wyoming, Lao People's Democratic Republic",Male,45-54,New
CUST05317,Kim Mckay,cody35@hotmail.com,"West Melissaborough, Michigan, Bermuda",Female,18-24,New
CUST05318,Andrea Nguyen,lindsay09@yahoo.com,"Port Sydneyshire, Alabama, Finland",Female,18-24,Returning
CUST05319,Thomas Griffin,latoyatran@gmail.com,"South Jennifer, Massachusetts, Hungary",Male,25-34,Returning
CUST05320,Mary Davies,mistyjones@hamilton-nelson.net,"North Brandonchester, Oregon, Ethiopia",Female,45-54,New
CUST05321,Heather Rogers,vancedana@yahoo.com,"Danieltown, Nevada, Namibia",Male,55+,Returning
CUST05322,Russell Curtis,carlos52@hotmail.com,"East Christine, Connecticut, Netherlands Antilles",Other,25-34,New
CUST05323,Jimmy Brennan,steven87@hotmail.com,"Deniseshire, New Mexico, Tuvalu",Other,55+,Returning
CUST05324,Eric Munoz,allenmichael@hotmail.com,"Hillmouth, Minnesota, Trinidad and Tobago",Female,55+,New
CUST05325,Christopher Franklin,jordanrichard@hotmail.com,"New Mary, Michigan, Taiwan",Other,45-54,VIP
CUST05326,Scott Vazquez MD,bmedina@yahoo.com,"South Katie, South Carolina, Montserrat",Other,45-54,New
CUST05327,Sergio Mclaughlin,chavezwilliam@gmail.com,"New Aprilburgh, Utah, Ukraine",Other,55+,New
CUST05328,Alexander Mcbride,awaters@gmail.com,"Romanton, Colorado, Azerbaijan",Other,18-24,New
CUST05329,Christopher Sutton,brittanyproctor@boyd-reed.info,"South Michelleside, Georgia, Palau",Other,55+,Returning
CUST05330,Megan Huff,jeremiah51@hotmail.com,"New Maryfurt, Alabama, Saint Martin",Other,45-54,Returning
CUST05331,Alan Doyle,matasteve@gmail.com,"New Stephanieborough, Arkansas, Luxembourg",Male,55+,Returning
CUST05332,Cathy Young,beardbenjamin@gmail.com,"Lake Tyler, Pennsylvania, Togo",Other,35-44,New
CUST05333,Linda Cain,matthew43@hotmail.com,"Port Laurahaven, Mississippi, Saint Kitts and Nevis",Male,45-54,New
CUST05334,Tammy Smith,emorales@hotmail.com,"Durhamtown, South Carolina, Brunei Darussalam",Other,55+,New
CUST05335,Rhonda Reynolds,james86@hotmail.com,"Cynthiaton, Illinois, Indonesia",Other,55+,VIP
CUST05336,Madison Walton,adamsjames@rose.com,"Hortonfort, Utah, Iran",Female,25-34,New
CUST05337,Megan Simpson DDS,timothyspears@yahoo.com,"Laneport, Kentucky, Lao People's Democratic Republic",Male,25-34,New
CUST05338,Elizabeth Wong,christina62@yahoo.com,"North Jacquelinehaven, Idaho, Libyan Arab Jamahiriya",Male,55+,Returning
CUST05339,Keith Stephens,mitchelljason@moss.com,"Wilsontown, Iowa, Tonga",Male,45-54,Returning
CUST05340,Claudia Mendez,utownsend@carter-holland.com,"Cooperbury, Tennessee, Nauru",Other,18-24,New
CUST05341,Whitney Harper,evelyn24@harris.biz,"Ericbury, New Jersey, South Africa",Female,55+,New
CUST05342,Brandon Thomas,tyler26@yahoo.com,"Lake Joseton, Wisconsin, Palestinian Territory",Female,35-44,Returning
CUST05343,Elizabeth Conway,scottbrown@roman.com,"New John, Minnesota, Poland",Male,35-44,Returning
CUST05344,George Harris,cmartinez@singh.net,"Williamschester, North Carolina, Gambia",Other,18-24,VIP
CUST05345,Suzanne Smith,jdavis@gmail.com,"Smithshire, Oklahoma, British Virgin Islands",Female,55+,Returning
CUST05346,Erin Anderson,rcrawford@hotmail.com,"Sheilabury, Texas, Guinea-Bissau",Male,45-54,VIP
CUST05347,Monique Ortiz,sean50@reese-macdonald.net,"West Donna, North Dakota, Vanuatu",Other,25-34,New
CUST05348,Henry Williamson,melissa11@yahoo.com,"East Ricardoview, Colorado, Cameroon",Male,45-54,Returning
CUST05349,Stacey Avila,twagner@barber.com,"Martinezhaven, Indiana, Saint Martin",Male,25-34,New
CUST05350,Mary Schneider,alvarezkaren@yahoo.com,"Carolynview, South Dakota, Haiti",Female,35-44,New
CUST05351,Kelly Smith,danielduran@mann.com,"New Ryanborough, North Carolina, Croatia",Female,18-24,New
CUST05352,Joshua Dixon,ujohnson@hayes-oliver.net,"Wilsonview, Illinois, United States Virgin Islands",Other,35-44,Returning
CUST05353,Shelley Gardner,fwilson@levy-perez.net,"Mandyville, Wisconsin, Burundi",Female,35-44,Returning
CUST05354,Kimberly Martin,ricardohuynh@gmail.com,"Lake Samuelshire, Kentucky, Dominica",Female,35-44,New
CUST05355,Anthony Mason,charles12@roberts.com,"Randallmouth, Arkansas, South Africa",Male,45-54,New
CUST05356,Charlotte Nguyen MD,summerselizabeth@decker-patterson.com,"Reeseport, Michigan, Bahamas",Female,25-34,New
CUST05357,Luis White,kennedygary@rodriguez-barnett.net,"East Michaelfurt, Massachusetts, Malawi",Female,45-54,Returning
CUST05358,Justin Jackson,harveymatthew@yahoo.com,"Sarafort, Arizona, Marshall Islands",Female,45-54,New
CUST05359,Denise Griffith,laura83@yahoo.com,"New Jamesfort, Maryland, Philippines",Female,55+,Returning
CUST05360,Kaitlyn Vega,fuentesmelissa@yahoo.com,"South Rebeccabury, Vermont, Thailand",Male,55+,New
CUST05361,Mikayla Hernandez,samuel49@herman-hernandez.com,"West Stevenville, California, Hungary",Other,18-24,VIP
CUST05362,Brett Murphy,vmitchell@yahoo.com,"Lake Melanie, New Mexico, Saint Pierre and Miquelon",Other,35-44,Returning
CUST05363,Brian Garcia,plivingston@gmail.com,"Saraberg, Virginia, Greece",Male,25-34,Returning
CUST05364,Mark Ross,morriskevin@hotmail.com,"Deborahborough, Michigan, Equatorial Guinea",Male,35-44,New
CUST05365,Allison Kidd,butlerlisa@gmail.com,"Lake Danielle, Virginia, Israel",Other,45-54,Returning
CUST05366,Veronica Smith,gcurtis@gmail.com,"Brandiville, Illinois, Pitcairn Islands",Male,55+,New
CUST05367,Austin Howard,jchapman@chase-conway.org,"East Bill, Illinois, Sierra Leone",Other,25-34,VIP
CUST05368,Deborah Gonzalez,jennifer89@sandoval.com,"Lewisfurt, Illinois, Bouvet Island (Bouvetoya)",Female,25-34,New
CUST05369,Deborah Morris,steven36@hotmail.com,"Jamesburgh, Maryland, United States Virgin Islands",Male,35-44,Returning
CUST05370,Samantha Taylor,howelleric@hughes.com,"East Jennifer, Virginia, Guadeloupe",Female,35-44,New
CUST05371,Charles Giles,justin87@gmail.com,"New Christine, Nebraska, Australia",Male,25-34,Returning
CUST05372,Kylie Wang,daviddavid@anderson.com,"Dylanstad, Georgia, Sweden",Male,55+,Returning
CUST05373,Robert Mcdonald,robert63@hotmail.com,"South Wesleyshire, Michigan, Zambia",Male,35-44,Returning
CUST05374,Peter Smith,kim32@hotmail.com,"Rodriguezmouth, Vermont, Vanuatu",Other,55+,New
CUST05375,Christopher Robinson,jason41@kemp.biz,"Davidborough, Montana, Chile",Other,25-34,New
CUST05376,Anthony Barrera,oatkins@foster-lewis.com,"Port Bryan, Rhode Island, Saint Lucia",Female,25-34,Returning
CUST05377,Timothy Khan,halljonathan@ortiz.com,"North Earl, Wisconsin, Niue",Male,25-34,Returning
CUST05378,Lisa Walsh,mhurst@smith-fisher.com,"East Isabelmouth, Maryland, Brunei Darussalam",Male,35-44,New
CUST05379,Jennifer Andersen,vlynch@gmail.com,"Port Marthaland, Pennsylvania, Tonga",Male,18-24,Returning
CUST05380,Teresa Glover,mcgeejason@yahoo.com,"Riveramouth, Utah, Kyrgyz Republic",Other,35-44,Returning
CUST05381,Linda Santos,patriciapowell@gmail.com,"Woodchester, Kentucky, Kyrgyz Republic",Male,25-34,Returning
CUST05382,Terry Smith,carla63@gmail.com,"Jeffreyfort, Massachusetts, Guadeloupe",Other,45-54,VIP
CUST05383,Stephanie Salazar,vharvey@gmail.com,"Johnsonland, Indiana, Netherlands",Male,18-24,New
CUST05384,Gary Daniel,sharonwilliams@rollins.com,"Armstrongmouth, Mississippi, Seychelles",Female,25-34,New
CUST05385,Mary Davis,monroejared@gmail.com,"Taylorland, Arizona, Japan",Male,18-24,VIP
CUST05386,William King,dwalker@wells-torres.info,"Travisburgh, Louisiana, Lithuania",Other,25-34,VIP
CUST05387,Kristina King,michael11@gmail.com,"North Karen, Idaho, Peru",Male,35-44,Returning
CUST05388,Christopher Cordova,hmejia@keller.com,"Smithton, Ohio, Jersey",Female,18-24,New
CUST05389,Stephanie Leonard,brendangreene@conley-shepherd.com,"Brittanyfurt, Virginia, Falkland Islands (Malvinas)",Other,45-54,New
CUST05390,Taylor Jones,leahhicks@smith-rivas.com,"Peterchester, Alaska, Mozambique",Male,35-44,New
CUST05391,Brenda Brown,stephanielewis@romero.com,"Nguyenfort, Vermont, Korea",Male,45-54,New
CUST05392,Natalie Harper,ashley20@ayala.biz,"Terrencefort, Maine, Jamaica",Other,25-34,New
CUST05393,Wendy Turner,bfaulkner@hotmail.com,"Lorichester, Connecticut, Cyprus",Female,55+,New
CUST05394,Lisa Ramirez,amyhorn@patrick-pena.com,"Tracyview, Kentucky, Gibraltar",Female,25-34,Returning
CUST05395,Alexandra Cook,gregoryreyes@yahoo.com,"South Philiptown, Kentucky, Kyrgyz Republic",Female,55+,Returning
CUST05396,Susan Parker,melissavargas@gmail.com,"West Allisonland, South Dakota, Greenland",Male,25-34,Returning
CUST05397,Nancy Lamb,garcianoah@gmail.com,"Kimberlymouth, North Dakota, Bolivia",Female,35-44,New
CUST05398,Andrew King,fernando13@yahoo.com,"Williamberg, Michigan, Rwanda",Male,18-24,New
CUST05399,Sandra Rodriguez,seanporter@hotmail.com,"West Stacy, Arkansas, Czech Republic",Male,25-34,New
CUST05400,Brianna Meyer,louis23@hotmail.com,"Lake Omar, Wyoming, Antarctica (the territory South of 60 deg S)",Male,25-34,Returning
CUST05401,Sara Hamilton,rguerrero@mcmillan-richardson.biz,"Benjaminberg, Arizona, Sweden",Male,35-44,Returning
CUST05402,Marie Robertson,ocruz@larson.biz,"East Daisy, Hawaii, Congo",Other,18-24,Returning
CUST05403,Darrell Montgomery,rachel29@hotmail.com,"South Carlyland, Hawaii, Moldova",Other,25-34,VIP
CUST05404,Timothy Byrd,morrisperry@graham.com,"South Williamport, Kansas, Egypt",Female,18-24,Returning
CUST05405,Eric Watkins,omiles@murphy.net,"East Lorrainefort, Louisiana, Luxembourg",Other,35-44,New
CUST05406,Felicia Martinez,nbernard@yahoo.com,"Hubbardburgh, New Mexico, Norway",Female,55+,New
CUST05407,Tara Melendez,wrodriguez@hotmail.com,"Frazierside, Delaware, Lesotho",Female,18-24,New
CUST05408,Nicholas Hunt,reynoldsmatthew@owens.com,"Jenniferfort, Indiana, Gambia",Female,18-24,New
CUST05409,Sherry Powell,tiffany37@fleming.net,"Lake Emily, Missouri, Namibia",Other,45-54,New
CUST05410,Jacob Kirk,lisaholmes@yahoo.com,"Kellieton, Maine, Uruguay",Male,18-24,New
CUST05411,Jeffery Baker,kayleewhite@hotmail.com,"Meyerbury, Utah, Eritrea",Female,25-34,New
CUST05412,Kim Ross,jorgerodriguez@yahoo.com,"East Jeffreyview, Montana, Dominica",Male,35-44,Returning
CUST05413,Danielle Keller,adam25@yahoo.com,"Lake Jacquelinehaven, Hawaii, Congo",Other,45-54,New
CUST05414,Kari Miller,alvaradokrystal@gmail.com,"Port Mitchell, Florida, Cape Verde",Other,18-24,New
CUST05415,Justin Johnson,nrussell@castaneda-barker.com,"East Monicaside, Arizona, Denmark",Female,25-34,Returning
CUST05416,Elizabeth Wright DVM,ccarr@hotmail.com,"Beckyburgh, New Hampshire, Aruba",Other,55+,Returning
CUST05417,David Baker,tyler11@hotmail.com,"Powershaven, Georgia, Dominica",Other,45-54,Returning
CUST05418,Amy Moss,eallen@hotmail.com,"North Patricialand, Nebraska, Dominican Republic",Male,35-44,New
CUST05419,Sean Cobb,jacksonmichael@smith.com,"Kingtown, Illinois, Ukraine",Other,55+,Returning
CUST05420,Tiffany Hartman,qsanchez@mitchell.com,"Sullivanland, Rhode Island, Nigeria",Other,25-34,New
CUST05421,Colin Mcbride,jeffreygonzales@hotmail.com,"Stephenside, Illinois, Sri Lanka",Female,45-54,New
CUST05422,Angela Owens,gregory05@tucker.com,"North Karenburgh, Georgia, Poland",Male,45-54,Returning
CUST05423,Shirley Smith,martinezmichael@hotmail.com,"Theresaside, Hawaii, United States of America",Other,55+,New
CUST05424,Brian Wright,fsullivan@yahoo.com,"Lake Andrew, Indiana, Pitcairn Islands",Other,45-54,New
CUST05425,Nicholas Villarreal,waltondwayne@gmail.com,"Michellechester, California, Timor-Leste",Female,35-44,Returning
CUST05426,Suzanne Little,jacquelinebell@cantu.net,"Martinezport, Maryland, Cameroon",Other,55+,Returning
CUST05427,Jeremy Powell,rmorgan@gmail.com,"Debbieland, Hawaii, Cameroon",Male,35-44,Returning
CUST05428,Jeffrey Vasquez,conniewebb@mcdonald-barrett.net,"South Matthewfurt, Pennsylvania, Kazakhstan",Other,25-34,New
CUST05429,Erik Smith,bradley36@yahoo.com,"Tylerhaven, Oklahoma, Bouvet Island (Bouvetoya)",Other,55+,New
CUST05430,Lauren Silva,bdominguez@nichols-romero.net,"Port Traci, Hawaii, Bangladesh",Male,55+,Returning
CUST05431,Tabitha Simmons,jbaker@hotmail.com,"North Henryfurt, Nebraska, Poland",Female,55+,New
CUST05432,Joshua Cordova,michaelkaufman@stevens.biz,"Matthewbury, Utah, New Zealand",Female,18-24,New
CUST05433,Rita Harris,hannahcolon@gmail.com,"New Jason, Pennsylvania, Namibia",Male,35-44,New
CUST05434,James Zavala,kenneth35@hotmail.com,"Port Adrianland, Tennessee, Czech Republic",Other,55+,New
CUST05435,Michael Romero,elizabeth77@gmail.com,"West Christinamouth, Hawaii, Romania",Other,25-34,Returning
CUST05436,Lauren Phillips,lori45@hotmail.com,"North David, Alabama, Singapore",Other,55+,Returning
CUST05437,Michelle Woods,wvargas@reyes.com,"West Timothyshire, California, Chad",Other,55+,VIP
CUST05438,Emily Garrett,christinayoder@shaw.net,"West Williamburgh, California, Canada",Other,18-24,New
CUST05439,Mark Peterson,zortega@yahoo.com,"Lake Belindachester, Arkansas, Morocco",Male,25-34,New
CUST05440,Joshua Bailey,cameronbenjamin@atkins-french.com,"Steinborough, South Dakota, New Caledonia",Male,25-34,Returning
CUST05441,David Martinez,deborah05@martin.net,"Padillaland, Colorado, Heard Island and McDonald Islands",Female,45-54,Returning
CUST05442,Shawn Morris,stephen73@yahoo.com,"Matthewside, Massachusetts, United Arab Emirates",Male,18-24,Returning
CUST05443,Kyle Odonnell,kellyjennifer@moran-tanner.com,"Branchbury, Vermont, Korea",Other,35-44,New
CUST05444,Kimberly Lawson,michael30@webb-sanders.biz,"South Victoria, South Carolina, Comoros",Male,25-34,Returning
CUST05445,Andrew Sanders,christine60@webster.com,"Oliverfort, Wisconsin, Gambia",Female,18-24,Returning
CUST05446,Christine Rowe,murraydavid@weber.com,"Ryanshire, Montana, Lebanon",Male,55+,Returning
CUST05447,Larry Ferguson,omontgomery@yahoo.com,"Lake Nathan, Wyoming, Holy See (Vatican City State)",Male,55+,Returning
CUST05448,Tina Fields,joseph97@bell-raymond.com,"Port Anthonytown, Georgia, Tuvalu",Male,18-24,Returning
CUST05449,Lori Moore,vrubio@williams.com,"South Kristinchester, Wyoming, French Guiana",Other,18-24,New
CUST05450,Jacob James,qtaylor@mejia-willis.org,"Port Sheena, Alaska, Puerto Rico",Male,25-34,Returning
CUST05451,Jeanette Patrick,wolfekenneth@leonard-macias.info,"New Claytonfort, North Dakota, Tajikistan",Other,18-24,Returning
CUST05452,Katherine Jones,qwilson@gmail.com,"Grantton, Alaska, Kiribati",Male,55+,New
CUST05453,Andrea Griffin,thomascynthia@duran-mendez.com,"West Kristine, Wisconsin, Timor-Leste",Female,18-24,Returning
CUST05454,Jessica Johnson,riveradana@lara.com,"Janetmouth, West Virginia, Ghana",Other,25-34,New
CUST05455,Danny Pitts,lwilliams@yahoo.com,"West Adam, Nevada, Bahrain",Male,55+,New
CUST05456,Miss Cynthia Taylor,richardroberts@jones.com,"Lambfurt, Michigan, Papua New Guinea",Female,35-44,New
CUST05457,Kathleen Jones,veronicabuchanan@hernandez.info,"Lake Madison, Maine, Russian Federation",Female,35-44,Returning
CUST05458,Brooke Thomas,xpowell@hotmail.com,"Scottfort, West Virginia, Malaysia",Female,45-54,New
CUST05459,Janice Wagner,desiree82@osborn-dyer.org,"Lorimouth, California, Bahamas",Other,35-44,New
CUST05460,Jerry Bruce,znolan@yahoo.com,"Kathrynstad, Delaware, Saint Kitts and Nevis",Male,35-44,New
CUST05461,Margaret Perez,karathompson@jones.com,"Dawnbury, Vermont, Saint Helena",Female,55+,New
CUST05462,David Lang,dberry@hotmail.com,"South Hannahfort, North Carolina, Venezuela",Male,25-34,New
CUST05463,Isaiah Gibson,reeddenise@gmail.com,"South Erinfort, Maryland, Saint Vincent and the Grenadines",Female,35-44,New
CUST05464,Robert Woods,thomasjones@hotmail.com,"West Tina, Florida, Togo",Other,45-54,Returning
CUST05465,Sarah Haynes,leechristopher@dixon.info,"Leeberg, South Dakota, Kenya",Male,18-24,New
CUST05466,Susan Berry,coreyreynolds@ryan.com,"Robertland, New York, Seychelles",Female,55+,Returning
CUST05467,Leslie Alvarez,jaclynmarshall@villanueva.info,"West Heather, Montana, Micronesia",Other,45-54,New
CUST05468,Timothy Harris,dawnknight@davis.com,"East Erikchester, South Carolina, Argentina",Male,55+,New
CUST05469,Marco Howard,bbarrett@yahoo.com,"Amberville, Wyoming, Jersey",Female,25-34,VIP
CUST05470,Robert Rogers,simmonsvictor@yahoo.com,"Lake Dustinville, West Virginia, India",Male,35-44,Returning
CUST05471,Caroline Burke,ireynolds@bray.com,"Watersside, North Dakota, Lao People's Democratic Republic",Male,25-34,New
CUST05472,Yvette Myers,carlosperez@yahoo.com,"North Jared, New Hampshire, Belize",Male,18-24,Returning
CUST05473,Rachel Wall,amy05@hotmail.com,"East Lucas, Missouri, Ethiopia",Female,35-44,VIP
CUST05474,Brandon Garcia,sarahhill@hotmail.com,"East Sharonton, Illinois, Austria",Other,45-54,Returning
CUST05475,Erin Rodriguez,hannah13@valdez-wilson.info,"Port Rebecca, New Hampshire, Hong Kong",Female,35-44,New
CUST05476,Lisa Campbell,awilliams@hotmail.com,"Port Jasminemouth, Oregon, Netherlands Antilles",Other,45-54,Returning
CUST05477,Theresa Marshall,katherine82@christian-benson.info,"Mitchellchester, Hawaii, Pitcairn Islands",Female,18-24,Returning
CUST05478,Andrew Hughes,phillipshaley@hotmail.com,"West Tylerbury, Connecticut, Cuba",Female,55+,New
CUST05479,Derrick Vasquez,timothydavis@henderson.info,"Spencermouth, Wyoming, Libyan Arab Jamahiriya",Female,35-44,Returning
CUST05480,James Carter,eperez@williams-pena.com,"New Andrewmouth, South Dakota, Svalbard & Jan Mayen Islands",Other,55+,Returning
CUST05481,Erin Jones,victor60@hanson-ball.info,"Richardsonport, Utah, Lebanon",Female,55+,New
CUST05482,Dustin Sanchez,emily48@gonzalez.net,"Chadbury, Washington, Trinidad and Tobago",Female,45-54,New
CUST05483,Dominique Smith,deanesparza@gmail.com,"North Annamouth, Arizona, Serbia",Female,45-54,New
CUST05484,Rebecca Lucas,christopherbryant@garcia.info,"North Rachaelmouth, Hawaii, Azerbaijan",Female,55+,New
CUST05485,Renee Quinn,johnchapman@yahoo.com,"Chelseaburgh, Indiana, Pakistan",Other,25-34,New
CUST05486,Jessica Scott,ian83@yahoo.com,"Priceburgh, Idaho, Oman",Female,45-54,Returning
CUST05487,Jason Perez,otaylor@gmail.com,"Harmonton, Montana, Afghanistan",Male,35-44,Returning
CUST05488,Lindsay Cruz,christophermcdowell@hotmail.com,"Petersenchester, Nebraska, Pitcairn Islands",Female,35-44,New
CUST05489,Holly Duarte,zalvarado@yahoo.com,"Port Colleenborough, Mississippi, Cocos (Keeling) Islands",Male,45-54,New
CUST05490,Jacob Miller,renee09@clay.org,"Laurenport, North Dakota, Thailand",Other,25-34,New
CUST05491,Tracy Morales,rwise@hotmail.com,"Hendersonton, Connecticut, Malta",Other,25-34,New
CUST05492,Christopher Delacruz,gfleming@yahoo.com,"Port Robertmouth, Oklahoma, Philippines",Female,35-44,New
CUST05493,Jessica Hubbard,laurenmoore@gmail.com,"West Alison, Connecticut, Vietnam",Other,25-34,Returning
